专业代号及名称,院校代号及名称,投档计划数,投档最低位次
0F智能制造工程(地方专项计划),A431齐鲁工业大学,5,95230
F1医学检验技术,A162辽宁中医药大学,2,95234
25德语,B458上海电机学院,2,95237
10医学影像学,A760新疆医科大学,18,95274
07船舶与海洋工程(地方专项计划),A426青岛科技大学,10,95281
37资源与环境经济学(低碳经济与管理),B600湖北经济学院,4,95285
2A物理学(师范类),A451鲁东大学,102,95299
1A金融学,B149中华女子学院,4,95316
19海洋科学,A566广东海洋大学,6,95401
31自动化,B632沈阳工程学院,2,95403
0K地理科学(师范类),A447聊城大学,78,95436
26法学类,A671贵州财经大学,1,95446
0D化学(师范类),A205长春师范大学,5,95478
0B应用化学,A361安徽理工大学,4,95559
56应用物理学,B535湖南工业大学,2,95564
0P计算机科学与技术(校企合作，与浪潮软件股份有限公司合作),A427济南大学,120,95567
59生物医学工程,A464河南科技大学,5,95569
92中药学,A081华北理工大学,9,95573
3L物联网工程,A446曲阜师范大学,15,95584
30日语,A602广西师范大学,3,95586
0N会计学,A433山东理工大学,88,95594
1D养老服务管理,B149中华女子学院,2,95599
E5网络与新媒体,A201北华大学,2,95601
J2公共事业管理,A360安徽工业大学,2,95628
1D财务管理,A451鲁东大学,55,95659
21食品质量与安全,A020北京农学院,4,95696
34消防工程,A460河南理工大学,2,95721
J2日语,A142沈阳工业大学,3,95766
2B会计学,A430山东建筑大学,63,95788
1E化工与制药类,A427济南大学,59,95809
0W教育康复学,B417北京联合大学,4,95823
05材料成型及控制工程,A081华北理工大学,5,95835
18工程管理,A125山西财经大学,2,95840
39数学与应用数学(师范类),A694西藏大学,5,95844
01临床医学,A117长治医学院,18,95896
0V医学实验技术,A226哈尔滨医科大学,5,95898
43环境工程,A595桂林电子科技大学,4,95952
H6工业工程,A360安徽工业大学,2,95957
14轻工类,A015北京印刷学院,4,95958
H5物流管理,A142沈阳工业大学,3,95974
13智能电网信息工程(地方专项计划),A433山东理工大学,10,96002
0U中药学,A412江西中医药大学,5,96024
08农业机械化及其自动化,A537湖南农业大学,2,96028
1E遥感科学与技术,A361安徽理工大学,8,96051
06会计学(中外合作办学),A150大连交通大学,5,96056
1K物联网工程,B066烟台大学,65,96110
55交通运输(智能交通方向),A066天津职业技术师范大学,5,96115
35材料化学,A537湖南农业大学,2,96126
03医学影像学,D706吉林医药学院,2,96139
25人工智能,C026大连民族大学,2,96144
2E光电信息科学与工程(济南走读),Y016济南大学,10,96152
07人工智能,A462郑州轻工业大学,4,96153
9A国际经贸规则,A689云南财经大学,4,96161
03针灸推拿学,A600广西中医药大学,2,96163
0R电气工程及其自动化,A430山东建筑大学,101,96170
2R工商管理类(济南走读),Y016济南大学,25,96174
08保密管理,A431齐鲁工业大学,40,96175
2C经济学,B726长春大学,2,96197
H3医学信息工程,A752宁夏医科大学,1,96228
1H日语,B066烟台大学,25,96239
29法语,A167渤海大学,2,96250
9J智能科学与技术,A689云南财经大学,4,96253
26工业设计,C026大连民族大学,2,96273
H1土木工程(中外合作办学),A704西安科技大学,2,96284
1V人工智能,A446曲阜师范大学,52,96321
89智能制造工程,Y000哈尔滨理工大学,10,96348
41环境科学,A373淮北师范大学,1,96367
44外国语言文学类,A466河南农业大学,4,96375
56文物与博物馆学,A408景德镇陶瓷大学,1,96379
2G应用统计学,A431齐鲁工业大学,50,96394
2G计算机科学与技术,B726长春大学,2,96397
28化学类,A495武汉纺织大学,4,96433
20食品科学与工程,A020北京农学院,4,96438
0G通信工程,B062厦门理工学院,3,96454
0B数学与应用数学,A433山东理工大学,34,96455
2T土木类(地方专项计划),A424山东科技大学,40,96458
01化学工程与工艺,A017北京石油化工学院,5,96469
05园艺,A364安徽农业大学,4,96489
13新媒体技术(地方专项计划),A431齐鲁工业大学,5,96491
10高分子材料与工程(招收塑料工程方向，地方专项计划),A426青岛科技大学,20,96503
15粉体材料科学与工程,A144沈阳理工大学,1,96513
17文化产业管理,B062厦门理工学院,3,96529
61自动化,A220东北石油大学,3,96561
H0工程造价,A407江西理工大学,2,96577
0A康复治疗学,A164沈阳医学院,1,96616
49化学工程与工艺,A513湖北师范大学,3,96631
08机械电子工程,D021浙大城市学院,10,96632
0N材料科学与工程,A405东华理工大学,4,96637
03金融学类,B532湖南财政经济学院,4,96641
1A材料科学与工程,A429青岛理工大学,75,96642
03生物科学(师范类),E436江苏第二师范学院,5,96643
1N人力资源管理,A878安徽建筑大学,2,96652
09测控技术与仪器,A460河南理工大学,2,96667
36统计学,C026大连民族大学,2,96678
F1护理学,A752宁夏医科大学,2,96680
05精神医学,A117长治医学院,1,96716
43日语,A203吉林师范大学,3,96722
25计算机类,A596桂林理工大学,6,96810
22信息与计算科学(地方专项计划),A446曲阜师范大学,10,96872
10木材科学与工程,A538中南林业科技大学,4,96880
07针灸推拿学,A199长春中医药大学,12,96881
2T网络空间安全,A446曲阜师范大学,41,96892
75日语,A066天津职业技术师范大学,4,96902
2P标准化工程(地方专项计划),A427济南大学,5,96903
0Q建筑学,B066烟台大学,78,96913
H2土木工程(中外合作办学),A700西安理工大学,3,96920
25车辆工程,A464河南科技大学,6,96994
07卫生检验与检疫,A164沈阳医学院,1,96995
07包装工程,A069天津商业大学,3,97005
54工商管理类,A720陕西理工大学,2,97011
0S城乡规划,B066烟台大学,30,97018
11学前教育(师范类),A720陕西理工大学,1,97029
0C建筑环境与能源应用工程,A429青岛理工大学,39,97033
2W水利类,A427济南大学,42,97039
47西班牙语,A203吉林师范大学,3,97088
G3数据科学与大数据技术,A410江西农业大学,2,97099
7B临床医学,A517湖北民族大学,2,97141
45石油工程,A220东北石油大学,11,97226
70复合材料与工程,A081华北理工大学,6,97270
09保险学,A689云南财经大学,4,97301
11中药学,A680云南中医药大学,1,97327
93通信工程,B349五邑大学,1,97345
2G小学教育(师范类),A447聊城大学,77,97358
51建筑学,C026大连民族大学,2,97380
09建筑环境与能源应用工程,A069天津商业大学,9,97381
32安全工程,A460河南理工大学,3,97415
Q4数字媒体技术,A201北华大学,2,97428
12自动化,A433山东理工大学,100,97433
Q1人力资源管理,A407江西理工大学,2,97474
18经济学类,A466河南农业大学,4,97502
22测绘工程(导航方向),A460河南理工大学,2,97541
1M法学(国际商法),A433山东理工大学,30,97560
10中医康复学,A228黑龙江中医药大学,10,97566
0F地理信息科学,A076河北工程大学,3,97640
1Y网络工程,A446曲阜师范大学,29,97678
D4工程管理,A360安徽工业大学,2,97686
1X能源与动力工程,A431齐鲁工业大学,105,97709
57法学,A113山西农业大学,2,97739
2X环境工程(地方专项计划),A426青岛科技大学,15,97750
44物联网工程,C026大连民族大学,2,97765
53制药工程,A464河南科技大学,5,97767
24机械设计制造及其自动化,A463河南工业大学,8,97773
41能源与动力工程,A220东北石油大学,2,97827
45应用物理学,A146辽宁科技大学,1,97835
0J软件工程(校企合作，与青软创新科技集团合作),A426青岛科技大学,120,97856
15生物质能源与材料,A152大连工业大学,3,97876
1Y安全工程(地方专项计划),A429青岛理工大学,10,97900
1B智能建造,A361安徽理工大学,4,97921
13财务管理(高密校区),Y003青岛科技大学,33,97929
40旅游管理类,B658海南师范大学,3,97943
H3计算机科学与技术(中外合作办学),A708陕西科技大学,11,97963
M3日语,A186长春理工大学,3,97978
58建筑类,A460河南理工大学,2,97979
EA环境工程,A142沈阳工业大学,4,98018
1M机械类(地方专项计划),A429青岛理工大学,30,98019
66临床医学,A545湘南学院,6,98065
X4会计学,A201北华大学,4,98066
3J电气工程及其自动化(地方专项计划),A446曲阜师范大学,10,98080
26自然地理与资源环境,A460河南理工大学,2,98083
0F软件工程,D897天津理工大学中环信息学院,1,98129
0K应用化学,A405东华理工大学,4,98136
4K地理信息科学,A077河北地质大学,4,98142
24工业设计,A464河南科技大学,6,98155
15康复治疗学,A632西南医科大学,2,98205
0L测控技术与仪器,A361安徽理工大学,4,98211
0T中医学,A438潍坊医学院,50,98213
64信息与计算科学,A066天津职业技术师范大学,2,98214
46旅游管理类,A538中南林业科技大学,5,98255
0P中医康复学,A441山东中医药大学,55,98258
84电子科学与技术,A602广西师范大学,2,98260
17土木工程,A731兰州理工大学,3,98266
58物流管理(中外合作办学),A650四川外国语大学,5,98295
40物理学(师范类),A694西藏大学,3,98299
44食品质量与安全,A566广东海洋大学,4,98321
64材料科学与工程,A732兰州交通大学,2,98384
06电子信息工程,A462郑州轻工业大学,3,98398
AS应急技术与管理,A534湖南科技大学,1,98407
10高分子材料与工程,A404华东交通大学,7,98411
D5土木工程,A158大连海洋大学,2,98432
0Y统计学(中外合作办学),A456山东财经大学,100,98448
66化妆品技术与工程,A190长春工业大学,1,98450
38网络空间安全,B658海南师范大学,2,98459
05计算机科学与技术(嵌入式培养),D982无锡学院,2,98489
02临床医学,D706吉林医药学院,8,98514
D1安全工程,A360安徽工业大学,2,98517
2A交通工程,A076河北工程大学,2,98518
E0机械工程,A407江西理工大学,2,98520
17中药学(临床中药学方向),A809山西中医药大学,2,98535
2T经济学,A451鲁东大学,59,98536
23包装工程,B535湖南工业大学,5,98544
28学前教育(师范类),A694西藏大学,2,98553
19材料成型及控制工程,B258大连大学,5,98567
43统计学,A736西北师范大学,2,98606
94外国语言文学类(外语学院),A240哈尔滨商业大学,6,98608
03统计学,B066烟台大学,75,98628
02通信工程,A462郑州轻工业大学,2,98653
20自动化,B658海南师范大学,4,98704
12船舶与海洋工程(中外合作办学),A340浙江海洋大学,3,98822
28新能源材料与器件,B535湖南工业大学,2,98840
58软件工程(中外合作办学)(中美合作办学),A500湖北工业大学,13,98845
05电子商务,B654武汉商学院,2,98862
36物流管理,A078华北水利水电大学,5,98870
49金融学(中外合作办学),A125山西财经大学,5,98887
20食品科学与工程,A462郑州轻工业大学,2,98897
0Q外国语言文学类(济南走读),Y016济南大学,10,98910
1F金融学(中外合作办学),A207吉林财经大学,4,98936
28运动康复,A114山西医科大学,3,98938
20新能源科学与工程(济南走读),Y016济南大学,10,98952
2J教育学(师范类),A447聊城大学,43,98962
19化学,A463河南工业大学,8,98967
37地理信息科学,A434山东农业大学,60,99014
15广告学,A451鲁东大学,36,99058
0B土地资源管理(地方专项计划),A446曲阜师范大学,10,99101
01电气工程及其自动化,A219黑龙江科技大学,3,99135
AC康复治疗学,A752宁夏医科大学,1,99159
3A地理科学(师范类),A452临沂大学,64,99160
3N广告学,A741兰州财经大学,2,99178
24物流工程,A081华北理工大学,6,99192
0A文物与博物馆学,A076河北工程大学,2,99195
1R公共管理类(济南走读),Y016济南大学,15,99211
25护理学,A598广西医科大学,4,99277
05生物科学,B066烟台大学,50,99287
03工商管理,C026大连民族大学,2,99319
06法学类,A372安庆师范大学,5,99375
11医学影像技术,A117长治医学院,1,99383
6F核生化消防,B105中国人民警察大学,4,99414
0J药学(济南走读),Y016济南大学,10,99415
0X翻译,A431齐鲁工业大学,60,99423
12外国语言文学类,A232齐齐哈尔大学,1,99435
28市场营销,A732兰州交通大学,1,99455
45生物技术,C026大连民族大学,2,99466
13法学,A395闽江学院,2,99494
B2电气工程及其自动化,A216燕山大学,4,99539
17数学与应用数学(师范类),A205长春师范大学,5,99591
28建筑电气与智能化,B048金陵科技学院,1,99652
69智能建造,A463河南工业大学,2,99659
19数字媒体技术,B149中华女子学院,4,99670
1S工业设计,A431齐鲁工业大学,28,99672
0E计算机类,B532湖南财政经济学院,3,99715
02临床医学,A222佳木斯大学,25,99719
1E机械设计制造及其自动化,A878安徽建筑大学,2,99727
06工程管理(中外合作办学),A404华东交通大学,4,99775
2C机械设计制造及其自动化,A431齐鲁工业大学,85,99820
45生物工程,A566广东海洋大学,3,99822
2Q材料化学,A446曲阜师范大学,30,99851
L2化学(师范类),A201北华大学,4,99863
2U软件工程,A451鲁东大学,69,99865
36土木类,A709西安工程大学,5,99880
29土木类,A538中南林业科技大学,6,99897
1T交通工程,A361安徽理工大学,4,99910
0N智能科学与技术,B066烟台大学,70,99918
54护理学,A489长江大学,7,99934
12工程管理,A534湖南科技大学,2,99939
Z5电子信息工程(中外合作办学),A394福建师范大学,7,99941
50数据科学与大数据技术,A147辽宁工程技术大学,2,99997
10过程装备与控制工程,A081华北理工大学,5,100009
3Q经济统计学,A741兰州财经大学,3,100017
01安全工程,A081华北理工大学,5,100042
C3化学生物学,A360安徽工业大学,2,100056
17管理科学,A125山西财经大学,2,100061
08儿科学,A760新疆医科大学,7,100071
16信息管理与信息系统,A109太原科技大学,2,100079
2W自动化(地方专项计划),A433山东理工大学,10,100102
10管理科学与工程类,A429青岛理工大学,79,100143
